Event,Particle,Energy(keV),PosX(cm),PosY(cm),PosZ(cm),Time(ns)
9,e-,0.132181,67.0652,80.4337,3.36468,24.1374
9,e-,0.0736473,67.0652,80.4337,3.36468,24.1374
9,e-,0.175983,67.0652,80.4337,3.36468,24.1374
9,e-,0.06877,67.0652,80.4337,3.36468,24.1374
9,e-,0,67.0652,80.4337,3.36468,24.1374
9,e-,0.10673,67.0652,80.4337,3.36468,24.1374
9,e-,0.0238999,67.0652,80.4337,3.36468,24.1374
9,e-,1.41831,67.0652,80.4337,3.36468,24.1374
9,e-,0,67.0652,80.4337,3.36468,24.1374
9,e-,0.41779,67.0652,80.4337,3.36468,24.1374
9,e-,0.0289313,67.0652,80.4337,3.36468,24.1374
9,e-,6.11477,67.0652,80.4337,3.36469,24.1374
9,e-,0,67.0649,80.4335,3.36436,24.1374
9,e-,0.2123,67.0649,80.4335,3.36436,24.1374
9,e-,2.59664,67.0649,80.4335,3.36436,24.1374
9,e-,66.7718,67.0649,80.4334,3.36434,24.1374
9,e-,3.1898,67.1421,80.4739,3.38316,24.1344
9,e-,46.321,67.1421,80.4738,3.38326,24.1344
9,e-,34.0833,67.1421,80.4738,3.38352,24.1344
9,e-,29.7944,67.1422,80.4739,3.38359,24.1344
9,e-,0.0328,67.126,80.4839,3.35244,24.1332
9,e-,16.7383,67.126,80.4839,3.35244,24.1332
9,e-,94.0163,67.1261,80.4849,3.35097,24.1333
9,e-,85.0962,67.1265,80.4864,3.34838,24.1334
9,e-,63.2556,67.1281,80.4848,3.34799,24.1335
9,e-,94.3609,67.1276,80.4832,3.34713,24.1335
9,e-,69.9853,67.1267,80.4843,3.34707,24.1336
9,e-,48.7932,67.1276,80.4842,3.34692,24.1336
9,e-,40.512,67.1281,80.484,3.34718,24.1337
9,e-,49.0611,67.128,80.4839,3.3475,24.1337
9,e-,39.9708,67.1279,80.4838,3.34739,24.1337
9,gamma,0.007,67.2063,80.0624,4.02033,24.1067
9,gamma,0.16603,67.2375,80.0267,4.00236,24.1084
9,e-,0.09575,67.6965,80.0315,3.78234,24.1254
9,e-,0.09575,67.6965,80.0315,3.78234,24.1254
9,e-,0.0771688,67.6965,80.0315,3.78234,24.1254
9,e-,0.161481,67.6965,80.0315,3.78234,24.1254
9,e-,0.0238793,67.6965,80.0315,3.78234,24.1254
9,e-,1.90482,67.6965,80.0315,3.78234,24.1254
9,e-,0,67.6965,80.0315,3.78234,24.1254
9,e-,0.36043,67.6965,80.0315,3.78234,24.1254
9,e-,0.07689,67.6965,80.0315,3.78234,24.1254
9,e-,0.872111,67.6965,80.0315,3.78234,24.1254
9,e-,11.3717,67.6965,80.0315,3.78234,24.1254
9,e-,24.5166,67.6965,80.0315,3.78234,24.1254
9,e-,90.3046,67.6976,80.0312,3.7813,24.1254
9,e-,72.6934,67.6988,80.0307,3.77896,24.1255
9,e-,65.0438,67.6978,80.0324,3.77949,24.1256
9,e-,65.2799,67.6987,80.0316,3.77844,24.1257
9,e-,43.3056,67.6985,80.0325,3.77913,24.1257
9,e-,70.8299,67.6977,80.0327,3.7788,24.1258
9,e-,55.4011,67.6976,80.0322,3.77919,24.1258
9,e-,54.5257,67.6975,80.032,3.77893,24.1258
9,e-,15.586,67.6976,80.032,3.77905,24.1258
9,e-,4.37572,67.2375,80.0267,4.00236,24.1084
9,e-,39.0656,67.2377,80.0264,4.00259,24.1084
9,e-,50.8284,67.2384,80.0268,4.00339,24.1085
9,e-,32.828,67.2388,80.0275,4.00346,24.1085
9,e-,44.6654,67.2394,80.0276,4.00345,24.1085
9,e-,44.1614,67.2395,80.028,4.00356,24.1086
9,e-,27.7867,67.2395,80.0283,4.00355,24.1086
9,e-,44.2606,67.2394,80.0282,4.00359,24.1086
9,neutron,0,67.2063,80.0624,4.02033,24.1067
9,neutron,0,67.8506,81.4613,4.6965,24.9431
9,neutron,0,65.6786,77.9234,2.16885,27.3835
9,neutron,0,65.6785,77.9149,2.17683,27.3894
9,neutron,0,76.7147,76.8508,10.8489,34.5035
9,Pb208,1.80119,76.7147,76.8508,10.8489,34.5035
9,Pb208,0,76.7147,76.8508,10.8489,34.5047
9,Pb206,10.5656,65.6785,77.9149,2.17683,27.3894
9,Pb206,0,65.6785,77.9149,2.17683,27.3894
9,Pb207,16.724,65.6786,77.9234,2.16885,27.3835
9,Pb207,0,65.6786,77.9234,2.16885,27.3835
9,Pb207,40.7075,67.8506,81.4613,4.6965,24.9431
9,Pb207,0,67.8506,81.4613,4.6965,24.9431
0,neutron,0,6.35684,99.7977,91.8348,31.2881
0,gamma,0.05982,6.81272,106.955,98.4207,33.5319
0,e-,0.0328,6.7271,107.114,98.1195,33.5436
0,e-,0.0328,6.7271,107.114,98.1195,33.5436
0,e-,0.0328,6.7271,107.114,98.1195,33.5436
0,e-,0.0328,6.7271,107.114,98.1195,33.5436
0,e-,0.05607,6.7271,107.114,98.1195,33.5436
0,e-,0.03136,6.7271,107.114,98.1195,33.5436
0,e-,0.03659,6.7271,107.114,98.1195,33.5436
0,e-,0.01627,6.7271,107.114,98.1195,33.5436
0,e-,0,6.7271,107.114,98.1195,33.5436
0,e-,0.23668,6.7271,107.114,98.1195,33.5436
0,e-,0.13438,6.7271,107.114,98.1195,33.5436
0,e-,0.570322,6.7271,107.114,98.1195,33.5436
0,e-,1.47824,6.7271,107.114,98.1195,33.5436
0,e-,0.0381876,6.7271,107.114,98.1195,33.5436
0,e-,0.481182,6.7271,107.114,98.1195,33.5436
0,gamma,0.06187,6.7271,107.114,98.1195,33.5436
0,e-,0.09297,6.72468,107.11,98.1582,33.5449
0,e-,0.09575,6.72468,107.11,98.1582,33.5449
0,e-,0.13961,6.72468,107.11,98.1582,33.5449
0,gamma,0.33004,6.72468,107.11,98.1582,33.5449
0,e-,0.05607,6.72485,107.109,98.1585,33.5449
0,e-,0.05607,6.72485,107.109,98.1585,33.5449
0,e-,0.09575,6.72485,107.109,98.1585,33.5449
0,e-,0.0982,6.72485,107.109,98.1585,33.5449
0,e-,0.09297,6.72485,107.109,98.1585,33.5449
0,e-,0.01332,6.72485,107.109,98.1585,33.5449
0,e-,0.01332,6.72485,107.109,98.1585,33.5449
0,e-,0,6.72485,107.109,98.1585,33.5449
0,e-,0.13438,6.72485,107.109,98.1585,33.5449
0,e-,0.0157513,6.72485,107.109,98.1585,33.5449
0,e-,2.1724,6.72485,107.109,98.1585,33.5449
0,e-,0.0317389,6.72485,107.109,98.1585,33.5449
0,e-,1.97469,6.72485,107.109,98.1585,33.5449
0,e-,0.0147076,6.72485,107.109,98.1585,33.5449
0,e-,7.94159,6.72485,107.109,98.1585,33.5449
0,e-,0,6.72485,107.109,98.1585,33.5449
0,e-,1.7748,6.72485,107.109,98.1585,33.5449
0,e-,0.201815,6.72468,107.11,98.1582,33.5449
0,e-,53.4588,6.7247,107.11,98.1581,33.5449
0,e-,15.8741,6.72482,107.11,98.1581,33.5449
0,e-,12.2746,6.7271,107.114,98.1195,33.5436
0,e-,88.0541,6.72713,107.115,98.1194,33.5436
0,e-,85.4354,6.72656,107.117,98.1204,33.5437
0,e-,50.1468,6.7256,107.118,98.1196,33.5438
0,e-,70.3263,6.72576,107.119,98.1198,33.5438
0,e-,43.7732,6.72618,107.119,98.1206,33.5439
0,e-,46.2962,6.72621,107.119,98.1211,33.5439
0,e-,52.6364,6.72648,107.119,98.1209,33.5439
0,e-,32.748,6.72661,107.119,98.121,33.5439
0,gamma,0.13293,6.81272,106.955,98.4207,33.5319
0,gamma,0.28647,7.41334,107.423,97.8251,33.5641
0,gamma,0.05282,7.50691,107.503,97.7537,33.5689
0,e-,0.05607,6.80023,109.519,96.7273,33.6479
0,e-,0.05329,6.80023,109.519,96.7273,33.6479
0,e-,0.09575,6.80023,109.519,96.7273,33.6479
0,e-,0.01332,6.80023,109.519,96.7273,33.6479
0,e-,0.09297,6.80023,109.519,96.7273,33.6479
0,e-,0.01332,6.80023,109.519,96.7273,33.6479
0,e-,0.09297,6.80023,109.519,96.7273,33.6479
0,e-,0,6.80023,109.519,96.7273,33.6479
0,e-,2.18815,6.80023,109.519,96.7273,33.6479
0,e-,0.0236371,6.80023,109.519,96.7273,33.6479
0,e-,2.16451,6.80023,109.519,96.7273,33.6479
0,e-,0.219369,6.80023,109.519,96.7273,33.6479
0,e-,0.198421,6.80023,109.519,96.7273,33.6479
0,e-,0.724573,6.80023,109.519,96.7273,33.6479
0,e-,6.77183,6.80023,109.519,96.7273,33.6479
0,gamma,0.17636,6.80023,109.519,96.7273,33.6479
0,e-,0.05885,6.7789,109.587,96.7186,33.6503
0,e-,0.0982,6.7789,109.587,96.7186,33.6503
0,e-,0.09575,6.7789,109.587,96.7186,33.6503
0,e-,0,6.7789,109.587,96.7186,33.6503
0,e-,0.17128,6.7789,109.587,96.7186,33.6503
0,e-,0.0279031,6.7789,109.587,96.7186,33.6503
0,e-,2.44366,6.7789,109.587,96.7186,33.6503
0,e-,2.00049,6.7789,109.587,96.7186,33.6503
0,e-,61.5623,6.77895,109.587,96.7185,33.6503
0,e-,8.6152,6.77904,109.587,96.7185,33.6503
0,e-,20.919,6.80023,109.519,96.7273,33.6479
0,e-,68.6324,6.80047,109.52,96.7266,33.648
0,e-,49.8699,6.8014,109.521,96.727,33.648
0,e-,119.159,6.80144,109.523,96.7269,33.6481
0,e-,73.42,6.80186,109.522,96.7265,33.6481
0,e-,44.6322,6.80165,109.522,96.7265,33.6482
0,e-,58.7543,6.80188,109.522,96.7265,33.6482
0,e-,0.0328,7.50691,107.503,97.7537,33.5689
0,e-,0.0328,7.50691,107.503,97.7537,33.5689
0,e-,0.09575,7.50691,107.503,97.7537,33.5689
0,e-,0.03659,7.50691,107.503,97.7537,33.5689
0,e-,0.04512,7.50691,107.503,97.7537,33.5689
0,e-,0.09575,7.50691,107.503,97.7537,33.5689
0,e-,0.13438,7.50691,107.503,97.7537,33.5689
0,e-,0.0636529,7.50691,107.503,97.7537,33.5689
0,e-,0.172217,7.50691,107.503,97.7537,33.5689
0,e-,0.17298,7.50691,107.503,97.7537,33.5689
0,e-,0.0128355,7.50691,107.503,97.7537,33.5689
0,e-,2.36795,7.50692,107.503,97.7537,33.5689
0,e-,10.106,7.50691,107.503,97.7537,33.5689
0,e-,98.1621,7.50815,107.504,97.754,33.5689
0,e-,71.0402,7.51044,107.505,97.7545,33.569
0,e-,46.3041,7.51181,107.505,97.7557,33.5691
0,e-,39.5513,7.5112,107.505,97.7569,33.5691
0,e-,44.9423,7.51076,107.505,97.756,33.5692
0,e-,53.0325,7.51111,107.506,97.7558,33.5692
0,e-,51.8612,7.51084,107.505,97.7559,33.5693
0,e-,35.861,7.51048,107.505,97.7561,33.5693
0,e-,39.0074,7.51043,107.505,97.756,33.5693
0,e-,23.2545,7.51041,107.505,97.7561,33.5693
0,e-,0.05607,7.41334,107.423,97.8251,33.5641
0,e-,0.03558,7.41334,107.423,97.8251,33.5641
0,e-,0.01087,7.41334,107.423,97.8251,33.5641
0,e-,0.17704,7.41334,107.423,97.8251,33.5641
0,e-,0.0125027,7.41334,107.423,97.8251,33.5641
0,e-,23.167,7.41333,107.423,97.8251,33.5641
0,gamma,0.15354,6.81272,106.955,98.4207,33.5319
0,gamma,0,6.90698,106.696,98.7895,33.5472
0,e-,0.1335,6.72588,106.616,98.6964,33.5545
0,gamma,0.31763,6.72588,106.616,98.6964,33.5545
0,e-,0.0328,6.72606,106.616,98.6966,33.5545
0,e-,0.05607,6.72606,106.616,98.6966,33.5545
0,e-,0.0328,6.72606,106.616,98.6966,33.5545
0,e-,0.03414,6.72606,106.616,98.6966,33.5545
0,e-,0.01332,6.72606,106.616,98.6966,33.5545
0,e-,0.03414,6.72606,106.616,98.6966,33.5545
0,e-,0.00208286,6.72606,106.616,98.6966,33.5545
0,e-,0.109557,6.72606,106.616,98.6966,33.5545
0,e-,0.0328,6.72606,106.616,98.6966,33.5545
0,e-,0.13541,6.72606,106.616,98.6966,33.5545
0,e-,1.79329,6.72606,106.616,98.6966,33.5545
0,e-,0,6.72606,106.616,98.6966,33.5545
0,e-,0.47796,6.72606,106.616,98.6966,33.5545
0,e-,0.158168,6.72606,106.616,98.6966,33.5545
0,e-,9.39733,6.72606,106.616,98.6966,33.5545
0,gamma,0.08087,6.72588,106.616,98.6964,33.5545
0,gamma,0.58345,6.70391,106.661,98.6865,33.5562
0,e-,0.0328,6.72364,106.634,98.654,33.5578
0,e-,0.03558,6.72364,106.634,98.654,33.5578
0,e-,0.04512,6.72364,106.634,98.654,33.5578
0,e-,0.03916,6.72364,106.634,98.654,33.5578
0,e-,0.09542,6.72364,106.634,98.654,33.5578
0,e-,0.23865,6.72364,106.634,98.654,33.5578
0,e-,0.0328,6.72364,106.634,98.654,33.5578
0,e-,0.09297,6.72364,106.634,98.654,33.5578
0,e-,0.09575,6.72364,106.634,98.654,33.5578
0,e-,0.0151958,6.72364,106.634,98.654,33.5578
0,e-,0.114164,6.72364,106.634,98.654,33.5578
0,e-,0,6.72364,106.634,98.654,33.5578
0,e-,0.193,6.72364,106.634,98.654,33.5578
0,e-,0.03136,6.72364,106.634,98.654,33.5578
0,e-,0.26012,6.72364,106.634,98.654,33.5578
0,e-,1.93326,6.72364,106.634,98.654,33.5578
0,e-,0.09019,6.72364,106.634,98.654,33.5578
0,e-,0.0982,6.72364,106.634,98.654,33.5578
0,e-,0,6.72364,106.634,98.654,33.5578
0,e-,1.52517,6.72364,106.634,98.654,33.5578
0,e-,0.141134,6.72364,106.634,98.654,33.5578
0,e-,0.276656,6.72364,106.634,98.654,33.5578
0,e-,0.11164,6.72364,106.634,98.654,33.5578
0,e-,0.197985,6.72364,106.634,98.654,33.5578
0,e-,7.19271,6.72364,106.634,98.654,33.5578
0,e-,0,6.72364,106.634,98.654,33.5578
0,e-,2.39451,6.72364,106.634,98.654,33.5578
0,e-,0.502017,6.72364,106.634,98.654,33.5578
0,e-,52.8276,6.72366,106.634,98.654,33.5578
0,e-,0.05607,6.70391,106.661,98.6865,33.5562
0,e-,0.01087,6.70391,106.661,98.6865,33.5562
0,gamma,0.23606,6.70391,106.661,98.6865,33.5562
0,e-,0.03558,6.70384,106.661,98.6867,33.5562
0,e-,0.05607,6.70384,106.661,98.6867,33.5562
0,e-,0.03414,6.70384,106.661,98.6867,33.5562
0,e-,0.01332,6.70384,106.661,98.6867,33.5562
0,e-,0.03002,6.70384,106.661,98.6867,33.5562
0,e-,0.13438,6.70384,106.661,98.6867,33.5562
0,e-,0.11143,6.70384,106.661,98.6867,33.5562
0,e-,0.140776,6.70384,106.661,98.6867,33.5562
0,e-,1.54941,6.70384,106.661,98.6867,33.5562
0,e-,0.45003,6.70391,106.661,98.6865,33.5562
0,e-,3.11433,6.70391,106.661,98.6865,33.5562
0,e-,1.39568,6.72588,106.616,98.6964,33.5545
0,e-,38.6128,6.72587,106.616,98.6965,33.5545
0,e-,40.1077,6.72616,106.617,98.6963,33.5545
0,e-,66.7717,6.72615,106.616,98.6961,33.5546
0,e-,0.04656,6.90698,106.696,98.7895,33.5472
0,e-,0.09542,6.90698,106.696,98.7895,33.5472
0,e-,0.09297,6.90698,106.696,98.7895,33.5472
0,e-,0.0239877,6.90698,106.696,98.7895,33.5472
0,e-,0.369632,6.90698,106.696,98.7895,33.5472
0,e-,0.09461,6.90698,106.696,98.7895,33.5472
0,e-,13.8903,6.90698,106.696,98.7895,33.5472
0,e-,83.2335,6.90733,106.696,98.7901,33.5472
0,e-,52.7176,6.90845,106.695,98.7906,33.5473
0,e-,70.2956,6.90833,106.696,98.7907,33.5473
0,e-,66.9698,6.90853,106.697,98.7909,33.5474
0,e-,46.8761,6.90848,106.697,98.7911,33.5474
0,neutron,0,6.81272,106.955,98.4207,33.5319
0,neutron,0,7.88027,105.738,99.5811,36.2957
0,Pb206,1.2375,7.88027,105.738,99.5811,36.2957
0,Pb206,0,7.88026,105.738,99.5811,36.2969
0,neutron,0,6.81272,106.955,98.4207,33.5319
0,neutron,0,8.02069,105.899,96.1969,34.8832
0,Pb206,22.2951,8.02069,105.899,96.1969,34.8832
0,Pb206,0,8.02069,105.899,96.1969,34.8832
0,neutron,0,98.559,-16.9152,24.6958,23.7371
0,neutron,0,100.833,-17.3056,25.2657,24.2849
0,neutron,0,108.35,-8.76279,16.099,27.6644
0,gamma,0,109.233,-7.76631,15.9132,27.9755
0,gamma,0.05484,109.233,-7.76631,15.9132,27.9755
0,gamma,0.07329,106.479,-9.04476,19.1191,28.1228
0,e-,0.03558,106.49,-9.0311,19.1149,28.1234
0,e-,0.09297,106.49,-9.0311,19.1149,28.1234
0,e-,0.09575,106.49,-9.0311,19.1149,28.1234
0,e-,0.03136,106.49,-9.0311,19.1149,28.1234
0,e-,0.00277736,106.49,-9.0311,19.1149,28.1234
0,e-,0.235873,106.49,-9.0311,19.1149,28.1234
0,e-,0.09297,106.49,-9.0311,19.1149,28.1234
0,e-,0.0982,106.49,-9.0311,19.1149,28.1234
0,e-,0.0346878,106.49,-9.0311,19.1149,28.1234
0,e-,0.201182,106.49,-9.0311,19.1149,28.1234
0,e-,0.074,106.49,-9.0311,19.1149,28.1234
0,e-,0.11164,106.49,-9.0311,19.1149,28.1234
0,e-,0.0850337,106.49,-9.0311,19.1149,28.1234
0,e-,1.35718,106.49,-9.0311,19.1149,28.1234
0,e-,0.00242226,106.49,-9.0311,19.1149,28.1234
0,e-,0.150688,106.49,-9.0311,19.1149,28.1234
0,gamma,0.50339,106.49,-9.0311,19.1149,28.1234
0,e-,0.0328,106.551,-9.0026,19.1035,28.1257
0,e-,0.0328,106.551,-9.0026,19.1035,28.1257
0,e-,0.03414,106.551,-9.0026,19.1035,28.1257
0,e-,0.09542,106.551,-9.0026,19.1035,28.1257
0,e-,0.0328,106.551,-9.0026,19.1035,28.1257
0,e-,0.0328,106.551,-9.0026,19.1035,28.1257
0,e-,0.05329,106.551,-9.0026,19.1035,28.1257
0,e-,0.01087,106.551,-9.0026,19.1035,28.1257
0,e-,0,106.551,-9.0026,19.1035,28.1257
0,e-,0.13438,106.551,-9.0026,19.1035,28.1257
0,e-,0.03136,106.551,-9.0026,19.1035,28.1257
0,e-,0.03937,106.551,-9.0026,19.1035,28.1257
0,e-,0.09297,106.551,-9.0026,19.1035,28.1257
0,e-,0.01332,106.551,-9.0026,19.1035,28.1257
0,e-,0,106.551,-9.0026,19.1035,28.1257
0,e-,0.17298,106.551,-9.0026,19.1035,28.1257
0,e-,0.056692,106.551,-9.0026,19.1035,28.1257
0,e-,2.23716,106.551,-9.0026,19.1035,28.1257
0,e-,0.13438,106.551,-9.0026,19.1035,28.1257
0,e-,0.0744787,106.551,-9.0026,19.1035,28.1257
0,e-,0.124101,106.551,-9.0026,19.1035,28.1257
0,e-,0.0151033,106.551,-9.0026,19.1035,28.1257
0,e-,11.2514,106.551,-9.00259,19.1035,28.1257
0,e-,0.242608,106.551,-9.0026,19.1035,28.1257
0,e-,35.8508,106.551,-9.00257,19.1034,28.1257
0,e-,33.936,106.551,-9.00254,19.1034,28.1257
0,e-,6.58352,106.49,-9.0311,19.1149,28.1234
0,e-,48.9321,106.49,-9.03097,19.1151,28.1234
0,e-,43.7364,106.49,-9.03075,19.1155,28.1234
0,e-,32.327,106.49,-9.03044,19.1155,28.1234
0,e-,48.9265,106.49,-9.03029,19.1155,28.1234
0,e-,0.05607,106.479,-9.04476,19.1191,28.1228
0,e-,152.086,106.479,-9.04476,19.1191,28.1228
0,e-,355.917,106.472,-9.03866,19.1294,28.1232
0,e-,118.163,106.468,-9.02034,19.1316,28.1239
0,e-,111.164,106.467,-9.01578,19.1388,28.1242
0,e-,168.089,106.464,-9.01398,19.142,28.1244
0,e-,76.8964,106.46,-9.01609,19.1423,28.1245
0,e-,107.512,106.458,-9.01822,19.143,28.1246
0,e-,68.5901,106.46,-9.01891,19.1421,28.1247
0,e-,52.7567,106.461,-9.01743,19.1426,28.1248
0,e-,95.9919,106.462,-9.01764,19.143,28.1248
0,e-,55.2705,106.462,-9.0183,19.1428,28.1249
0,e-,50.0107,106.462,-9.0186,19.143,28.1249
0,e-,45.6056,106.463,-9.01872,19.1432,28.1249
0,gamma,0.16174,106.467,-9.01578,19.1388,28.1242
0,gamma,0,104.587,-8.64491,20.2084,28.1974
0,e-,0.02185,104.582,-8.64756,20.2114,28.1976
0,e-,0,104.582,-8.64756,20.2114,28.1976
0,e-,2.29385,104.582,-8.64756,20.2115,28.1976
0,gamma,0.13301,104.582,-8.64756,20.2114,28.1976
0,e-,0.05607,104.583,-8.64476,20.2126,28.1977
0,e-,0.09575,104.583,-8.64476,20.2126,28.1977
0,e-,0.01332,104.583,-8.64476,20.2126,28.1977
0,e-,0,104.583,-8.64476,20.2126,28.1977
0,e-,2.29385,104.583,-8.64476,20.2126,28.1977
0,e-,0.100916,104.583,-8.64476,20.2126,28.1977
0,e-,9.96338,104.583,-8.64476,20.2126,28.1977
0,gamma,0.11674,104.582,-8.64756,20.2114,28.1976
0,e-,0.0982,104.583,-8.64923,20.2708,28.1996
0,e-,0.0328,104.583,-8.64923,20.2708,28.1996
0,e-,0,104.583,-8.64923,20.2708,28.1996
0,e-,0.25616,104.583,-8.64923,20.2708,28.1996
0,e-,0,104.583,-8.64923,20.2708,28.1996
0,e-,0.52063,104.583,-8.64923,20.2708,28.1996
0,e-,0,104.583,-8.64923,20.2708,28.1996
0,e-,1.52517,104.583,-8.64923,20.2708,28.1996
0,gamma,0.13949,104.583,-8.64923,20.2708,28.1996
0,e-,0.05607,104.582,-8.64676,20.2709,28.1997
0,e-,0.01087,104.582,-8.64676,20.2709,28.1997
0,e-,0.09019,104.582,-8.64676,20.2709,28.1997
0,e-,0.976667,104.582,-8.64676,20.2709,28.1997
0,e-,1.21671,104.582,-8.64676,20.2709,28.1997
0,e-,0.0501035,104.582,-8.64676,20.2709,28.1997
0,e-,10.1162,104.582,-8.64676,20.2709,28.1997
0,e-,0.579311,104.583,-8.64923,20.2708,28.1996
0,e-,50.2269,104.583,-8.64923,20.2709,28.1996
0,e-,7.0268,104.583,-8.64923,20.271,28.1996
0,e-,19.343,104.582,-8.64756,20.2114,28.1976
0,e-,57.3324,104.582,-8.64819,20.2117,28.1976
0,e-,46.0718,104.584,-8.64833,20.2113,28.1977
0,e-,74.031,104.584,-8.64983,20.2116,28.1978
0,e-,57.5145,104.585,-8.65023,20.2113,28.1978
0,e-,56.0889,104.585,-8.64994,20.2105,28.1978
0,e-,40.1752,104.585,-8.65048,20.2106,28.1979
0,e-,53.7348,104.585,-8.65023,20.2108,28.1979
0,e-,30.6049,104.585,-8.65032,20.2108,28.1979
0,e-,0.03002,104.587,-8.64491,20.2084,28.1974
0,e-,0.03414,104.587,-8.64491,20.2084,28.1974
0,e-,0.03558,104.587,-8.64491,20.2084,28.1974
0,e-,0.0728251,104.587,-8.64491,20.2084,28.1974
0,e-,0.165825,104.587,-8.64491,20.2084,28.1974
0,e-,0.013863,104.587,-8.64491,20.2084,28.1974
0,e-,2.54061,104.587,-8.64491,20.2084,28.1974
0,e-,13.2598,104.587,-8.64491,20.2084,28.1974
0,e-,84.249,104.586,-8.64459,20.2086,28.1974
0,e-,48.7402,104.584,-8.64501,20.2081,28.1975
0,e-,52.7959,104.584,-8.64539,20.2093,28.1975
0,e-,59.3862,104.584,-8.64633,20.2097,28.1976
0,e-,42.9031,104.584,-8.64659,20.209,28.1976
0,e-,48.0561,104.584,-8.64655,20.2092,28.1977
0,e-,43.8518,104.584,-8.64644,20.2094,28.1977
0,e-,30.4026,104.583,-8.64649,20.2094,28.1977
0,Pb206,44.4376,109.233,-7.76631,15.9132,27.9755
0,Pb206,0,109.233,-7.76631,15.9132,27.9755
0,gamma,0.1069,109.233,-7.76631,15.9132,27.9755
0,gamma,0.2692,109.407,-6.78987,15.8545,28.0086
0,e-,0.05607,109.628,-6.79039,15.8577,28.016
0,e-,0.01589,109.628,-6.79039,15.8577,28.016
0,e-,0.04656,109.628,-6.79039,15.8577,28.016
0,e-,0.05607,109.628,-6.79039,15.8577,28.016
0,e-,0.03558,109.628,-6.79039,15.8577,28.016
0,e-,0.0328,109.628,-6.79039,15.8577,28.016
0,e-,0.0982,109.628,-6.79039,15.8577,28.016
0,e-,0,109.628,-6.79039,15.8577,28.016
0,e-,0.23363,109.628,-6.79039,15.8577,28.016
0,e-,0.04512,109.628,-6.79039,15.8577,28.016
0,e-,0.02708,109.628,-6.79039,15.8577,28.016
0,e-,0.03414,109.628,-6.79039,15.8577,28.016
0,e-,0,109.628,-6.79039,15.8577,28.016
0,e-,0.10918,109.628,-6.79039,15.8577,28.016
0,e-,0.03638,109.628,-6.79039,15.8577,28.016
0,e-,0.06877,109.628,-6.79039,15.8577,28.016
0,e-,0.0982,109.628,-6.79039,15.8577,28.016
0,e-,0.13438,109.628,-6.79039,15.8577,28.016
0,e-,0.13438,109.628,-6.79039,15.8577,28.016
0,e-,0.08959,109.628,-6.79039,15.8577,28.016
0,e-,0.0987627,109.628,-6.79039,15.8577,28.016
0,e-,1.90767,109.628,-6.79039,15.8577,28.016
0,e-,0.40986,109.628,-6.79039,15.8577,28.016
0,e-,0.87289,109.628,-6.79039,15.8577,28.016
0,e-,0.943189,109.628,-6.79039,15.8577,28.016
0,e-,6.90741,109.628,-6.7904,15.8577,28.016
0,gamma,0.47419,109.628,-6.79039,15.8577,28.016
0,e-,0.0328,109.639,-6.79336,15.8715,28.0166
0,e-,0.0328,109.639,-6.79336,15.8715,28.0166
0,e-,0.09297,109.639,-6.79336,15.8715,28.0166
0,e-,0.03659,109.639,-6.79336,15.8715,28.0166
0,e-,0.09297,109.639,-6.79336,15.8715,28.0166
0,e-,0.0982,109.639,-6.79336,15.8715,28.0166
0,e-,0.05607,109.639,-6.79336,15.8715,28.0166
0,e-,0.03638,109.639,-6.79336,15.8715,28.0166
0,e-,0.11894,109.639,-6.79336,15.8715,28.0166
0,e-,0,109.639,-6.79336,15.8715,28.0166
0,e-,0.11649,109.639,-6.79336,15.8715,28.0166
0,e-,0.09575,109.639,-6.79336,15.8715,28.0166
0,e-,0.11164,109.639,-6.79336,15.8715,28.0166
0,e-,0.13438,109.639,-6.79336,15.8715,28.0166
0,e-,0.02708,109.639,-6.79336,15.8715,28.0166
0,e-,0.0174798,109.639,-6.79336,15.8715,28.0166
0,e-,0.11188,109.639,-6.79336,15.8715,28.0166
0,e-,0.0194883,109.639,-6.79336,15.8715,28.0166
0,e-,2.17389,109.639,-6.79336,15.8715,28.0166
0,e-,0,109.639,-6.79336,15.8715,28.0166
0,e-,1.74698,109.639,-6.79336,15.8715,28.0166
0,e-,0.16775,109.639,-6.79336,15.8715,28.0166
0,e-,0.0436354,109.639,-6.79336,15.8715,28.0166
0,e-,7.91266,109.639,-6.79335,15.8715,28.0166
0,e-,0,109.639,-6.79336,15.8715,28.0166
0,e-,1.45498,109.639,-6.79336,15.8715,28.0166
0,e-,0.38976,109.639,-6.79336,15.8715,28.0166
0,e-,44.4353,109.639,-6.79331,15.8715,28.0166
0,e-,15.219,109.639,-6.79321,15.8714,28.0166
0,e-,4.89327,109.628,-6.79039,15.8577,28.016
0,e-,49.9157,109.629,-6.79059,15.8581,28.016
0,e-,54.7754,109.629,-6.7911,15.859,28.0161
0,e-,41.4355,109.628,-6.79144,15.8592,28.0161
0,e-,40.8086,109.628,-6.79115,15.8589,28.0161
0,e-,58.2814,109.627,-6.79105,15.8586,28.0162
0,e-,35.7662,109.628,-6.79093,15.8585,28.0162
0,e-,0.10077,109.407,-6.78987,15.8545,28.0086
0,e-,0.09297,109.407,-6.78987,15.8545,28.0086
0,e-,0.0072794,109.407,-6.78987,15.8545,28.0086
0,e-,0.104571,109.407,-6.78987,15.8545,28.0086
0,e-,12.0853,109.407,-6.78987,15.8545,28.0086
